Source: State of Alaska Geoportal - https://gis.data.alaska.gov/maps/e08c3faedf7842b382f415511402d9d1,,,,,,,,,,
X,Y,OBJECTID,CommunityName,EntityName,ReportingSeason,ReportingDate,ReportingPeriod,ReportingYear,HFRetailGal,AsOfDate
-166.7341919,68.3480835,716,Point Hope,Tigara Corporation,Winter,2007/11/15 09:00:00+00,Nov,2007,1.65,2019/02/06 09:00:00+00
-152.3973999,57.79309082,717,Kodiak,Thompson Transfer,Winter,2006/11/15 09:00:00+00,Nov,2006,2.76,2019/02/06 09:00:00+00
-132.9577026,56.81109619,718,Petersburg,Petro Marine,Winter,2006/11/15 09:00:00+00,Nov,2006,2.93,2019/02/06 09:00:00+00
-162.8831177,61.93731689,719,Pilot Station,Pilot Station Native Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.07,2019/02/06 09:00:00+00
-133.6212158,56.35150146,720,Point Baker,Point Baker Trading Post,Winter,2006/11/15 09:00:00+00,Nov,2006,4.1,2019/02/06 09:00:00+00
-166.7341919,68.3480835,721,Point Hope,Tigara Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,1.64,2019/02/06 09:00:00+00
-161.9005127,59.75152588,722,Quinhagak,Qanirtuuq Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.87,2019/02/06 09:00:00+00
-161.3234863,61.78387451,723,Russian Mission,Russian Mission Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.99,2019/02/06 09:00:00+00
-162.039917,63.47827148,724,Saint Michael,Saint Michael Fuel Company,Winter,2006/11/15 09:00:00+00,Nov,2006,4.65,2019/02/06 09:00:00+00
-151.7185059,59.44067383,725,Seldovia,Seldovia Fuel and Lube,Winter,2006/11/15 09:00:00+00,Nov,2006,2.72,2019/02/06 09:00:00+00
-166.0706787,66.25512695,726,Shishmaref,Shishmaref Native Store,Winter,2006/11/15 09:00:00+00,Nov,2006,5.09,2019/02/06 09:00:00+00
-162.2915039,63.52392578,727,Stebbins,Tapraq Fuel Company,Winter,2006/11/15 09:00:00+00,Nov,2006,4.38,2019/02/06 09:00:00+00
-152.0776978,65.17132568,728,Tanana,Tanacon Fuel,Winter,2006/11/15 09:00:00+00,Nov,2006,4.49,2019/02/06 09:00:00+00
-132.5228271,55.68548584,729,Thorne Bay,Petro Marine,Winter,2006/11/15 09:00:00+00,Nov,2006,2.95,2019/02/06 09:00:00+00
-160.3787842,59.06048584,730,Togiak,Togiak Natives Limited,Winter,2006/11/15 09:00:00+00,Nov,2006,3.65,2019/02/06 09:00:00+00
-162.6762085,60.34289551,731,Tuntutuliak,Qinarmiut Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.67,2019/02/06 09:00:00+00
-160.7919922,63.87670898,732,Unalakleet,Unalakleet Native Corporation,Winter,2006/11/15 09:00:00+00,Nov,2006,4.63,2019/02/06 09:00:00+00
-168.0911865,65.60913086,733,Wales,Wales Native Store,Winter,2006/11/15 09:00:00+00,Nov,2006,3.69,2019/02/06 09:00:00+00
-154.2581787,66.04589844,734,Hughes,Everts Fuel,Winter,2005/11/15 09:00:00+00,Nov,2005,5.4,2019/02/06 09:00:00+00
-133.9448242,56.9744873,735,Kake,Kake Tribal Fuel,Winter,2005/11/15 09:00:00+00,Nov,2005,3.38,2019/02/06 09:00:00+00
-143.612793,70.12670898,736,Kaktovik,Kaktovik Inupiat Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,1.6,2019/02/06 09:00:00+00
-158.7249146,64.32647705,737,Kaltag,Kaltag Cooperative,Winter,2005/11/15 09:00:00+00,Nov,2005,3.9,2019/02/06 09:00:00+00
-160.4373169,66.9743042,738,Kiana,Kiana Traditional Council,Winter,2005/11/15 09:00:00+00,Nov,2005,4.25,2019/02/06 09:00:00+00
-162.3112793,55.05950928,739,King Cove,Peter Pan Seafood,Winter,2005/11/15 09:00:00+00,Nov,2005,2.58,2019/02/06 09:00:00+00
-154.7492065,59.44012451,740,Kokhanok,Kokhanok Tribal Council,Winter,2005/11/15 09:00:00+00,Nov,2005,4,2019/02/06 09:00:00+00
-163.5565186,63.03308105,741,Kotlik,Kotlik Yupik Enterprises,Winter,2005/11/15 09:00:00+00,Nov,2005,3.5,2019/02/06 09:00:00+00
-162.5930176,66.89672852,742,Kotzebue,Kikiktagruk Inupiat Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,4.55,2019/02/06 09:00:00+00
-161.1647949,64.9307251,743,Koyuk,Koyuk Native Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,3.55,2019/02/06 09:00:00+00
-163.1575928,59.8770752,744,Kwigillingok,KWIK Marina Inc.,Winter,2005/11/15 09:00:00+00,Nov,2005,3.4,2019/02/06 09:00:00+00
-162.0881958,61.88153076,745,Marshall,Maserculiq Inc.,Winter,2005/11/15 09:00:00+00,Nov,2005,4.1,2019/02/06 09:00:00+00
-149.0906982,64.56268311,746,Nenana,Interior Fuel,Winter,2005/11/15 09:00:00+00,Nov,2005,2.46,2019/02/06 09:00:00+00
-157.3112793,59.45147705,747,New Stuyahok,New Stuyahok Village Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,3.8,2019/02/06 09:00:00+00
-161.046814,66.83349609,748,Noorvik,Morris Trading Post,Winter,2005/11/15 09:00:00+00,Nov,2005,4.49,2019/02/06 09:00:00+00
-150.9990234,70.21728516,749,Nuiqsut,Kuukpik Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,2.5,2019/02/06 09:00:00+00
-162.4573975,60.89727783,750,Nunapitchuk,Nunapitchuk Ltd.,Winter,2005/11/15 09:00:00+00,Nov,2005,3,2019/02/06 09:00:00+00
-152.5039063,57.92327881,751,Ouzinkie,Ouzinkie Native Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,2.91,2019/02/06 09:00:00+00
-136.2296753,57.96069336,752,Pelican,Lisianski  Oil - Pelican Sea,Winter,2005/11/15 09:00:00+00,Nov,2005,3.47,2019/02/06 09:00:00+00
-152.8834229,57.86669922,753,Port Lions,Kizhuyak Oil Sales,Winter,2005/11/15 09:00:00+00,Nov,2005,3.39,2019/02/06 09:00:00+00
-160.4981079,55.34088135,754,Sand Point,Paul Gundersen,Winter,2005/11/15 09:00:00+00,Nov,2005,3.15,2019/02/06 09:00:00+00
-157.1704102,61.70269775,755,Sleetmute,Henry Hill Store,Winter,2005/11/15 09:00:00+00,Nov,2005,4.65,2019/02/06 09:00:00+00
-165.1071777,60.52947998,756,Toksook Bay,Nunakauiak Yupik Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,4.26,2019/02/06 09:00:00+00
-146.3551025,61.13031006,757,Valdez,North Pacific,Winter,2005/11/15 09:00:00+00,Nov,2005,2.47,2019/02/06 09:00:00+00
-162.2764282,60.8572998,758,Atmautluak,Atmautluak Limited,Winter,2017/01/15 09:00:00+00,Jan,2017,5.62,2019/02/06 09:00:00+00
-161.7717896,60.7913208,759,Bethel,Crowley Fuel,Winter,2017/01/15 09:00:00+00,Jan,2017,4.78,2019/02/06 09:00:00+00
-166.4921875,65.33447266,760,Brevig Mission,Brevig Mission Native Store,Winter,2017/01/15 09:00:00+00,Jan,2017,3.75,2019/02/06 09:00:00+00
-158.4141846,56.30133057,761,Chignik,City of Chignik,Winter,2017/01/15 09:00:00+00,Jan,2017,3.31,2019/02/06 09:00:00+00
-144.4411011,61.51647949,762,Chitina,Chitina Services,Winter,2017/01/15 09:00:00+00,Jan,2017,2.3,2019/02/06 09:00:00+00
-144.0667114,65.82672119,763,Circle,Central Corner,Winter,2017/01/15 09:00:00+00,Jan,2017,2.46,2019/02/06 09:00:00+00
-158.5479126,58.83447266,764,Clark's Point,City of Clark's Point,Winter,2017/01/15 09:00:00+00,Jan,2017,,2019/02/06 09:00:00+00
-162.7288208,66.07672119,765,Deering,Deering IRA,Winter,2017/01/15 09:00:00+00,Jan,2017,4.38,2019/02/06 09:00:00+00
-145.7366943,64.04730225,766,Delta Junction,Delta Fuel Company,Winter,2017/01/15 09:00:00+00,Jan,2017,2.55,2019/02/06 09:00:00+00
-158.4630127,59.03948975,767,Dillingham,Delta Western,Winter,2017/01/15 09:00:00+00,Jan,2017,2.56,2019/02/06 09:00:00+00
-164.5297852,62.77709961,768,Emmonak,Emmonak Corp. Tank Farm,Winter,2017/01/15 09:00:00+00,Jan,2017,5.2,2019/02/06 09:00:00+00
-147.7211914,64.83972168,769,Fairbanks,Alaska Petroleum,Winter,2017/01/15 09:00:00+00,Jan,2017,2.5,2019/02/06 09:00:00+00
-156.8770752,64.74267578,770,Galena,Crowley Marine,Winter,2017/01/15 09:00:00+00,Jan,2017,5.95,2019/02/06 09:00:00+00
-171.718811,63.7769165,771,Gambell,ANICA (Gambell Native Store),Winter,2017/01/15 09:00:00+00,Jan,2017,4.65,2019/02/06 09:00:00+00
-145.52771,62.1126709,772,Glennallen,Crowley Fuel,Winter,2017/01/15 09:00:00+00,Jan,2017,2.4,2019/02/06 09:00:00+00
-166.0963745,61.53088379,773,Hooper Bay,Crowley Marine,Winter,2017/01/15 09:00:00+00,Jan,2017,5.2,2019/02/06 09:00:00+00
-154.2581787,66.04589844,774,Hughes,City of Hughes,Winter,2017/01/15 09:00:00+00,Jan,2017,9.5,2019/02/06 09:00:00+00
-134.4066162,58.29992676,775,Juneau,Delta Western,Winter,2017/01/15 09:00:00+00,Jan,2017,2.88,2019/02/06 09:00:00+00
-160.4373169,66.9743042,776,Kiana,City of Kiana,Winter,2017/01/15 09:00:00+00,Jan,2017,5.67,2019/02/06 09:00:00+00
-162.5930176,66.89672852,777,Kotzebue,Crowley Fuel,Winter,2017/01/15 09:00:00+00,Jan,2017,5.34,2019/02/06 09:00:00+00
-153.9813843,57.53710938,778,Larsen Bay,City of Larsen Bay,Winter,2017/01/15 09:00:00+00,Jan,2017,5.11,2019/02/06 09:00:00+00
-155.5883789,62.95007324,779,McGrath,Crowley Fuel,Winter,2017/01/15 09:00:00+00,Jan,2017,5.99,2019/02/06 09:00:00+00
-163.7261963,62.08947754,780,Mountain Village,Azachorak Fuel,Winter,2017/01/15 09:00:00+00,Jan,2017,6.53,2019/02/06 09:00:00+00
-154.8574829,59.96789551,781,Nondalton,City of Nondalton,Winter,2017/01/15 09:00:00+00,Jan,2017,4.43,2019/02/06 09:00:00+00
-158.1052856,64.72351074,782,Nulato,City of Nulato,Winter,2017/01/15 09:00:00+00,Jan,2017,4.35,2019/02/06 09:00:00+00
-155.4888916,64.73931885,783,Ruby,Dineega Fuel Company,Winter,2015/01/15 09:00:00+00,Jan,2015,6,2019/02/06 09:00:00+00
-169.5452881,56.60150146,784,Saint George,Delta Fuel Company,Winter,2015/01/15 09:00:00+00,Jan,2015,7.5,2019/02/06 09:00:00+00
-170.4840088,63.69311523,785,Savoonga,ANICA (Savoonga Native Store),Winter,2015/01/15 09:00:00+00,Jan,2015,6,2019/02/06 09:00:00+00
-165.5814819,61.84289551,786,Scammon Bay,Askinuk Corporation,Winter,2015/01/15 09:00:00+00,Jan,2015,7.4,2019/02/06 09:00:00+00
-166.5375977,53.87310791,787,Unalaska,Delta Western,Winter,2015/01/15 09:00:00+00,Jan,2015,4.68,2019/02/06 09:00:00+00
-160.3156128,61.53833008,788,Upper Kalskag,City of Upper Kalskag,Winter,2015/01/15 09:00:00+00,Jan,2015,6.25,2019/02/06 09:00:00+00
-165.7734985,54.13427734,789,Akutan,City of Akutan,Summer,2014/07/15 09:00:00+00,July,2014,4,2019/02/06 09:00:00+00
-152.7012939,66.55450439,790,Alatna,Alatna Traditional Council,Summer,2014/07/15 09:00:00+00,July,2014,,2019/02/06 09:00:00+00
-134.5808105,57.49969482,791,Angoon,Angoon Oil and Gas,Summer,2014/07/15 09:00:00+00,July,2014,5.2,2019/02/06 09:00:00+00
-160.1992798,62.65252686,792,Anvik,Deloyges Inc.,Summer,2014/07/15 09:00:00+00,July,2014,6,2019/02/06 09:00:00+00
-145.5355225,68.128479,793,Arctic Village,Arctic Village Traditional Council,Summer,2014/07/15 09:00:00+00,July,2014,,2019/02/06 09:00:00+00
-174.2001953,52.19787598,794,Atka,Atka Native Store,Summer,2014/07/15 09:00:00+00,July,2014,7.65,2019/02/06 09:00:00+00
-162.2764282,60.8572998,795,Atmautluak,Atmautluak Limited,Summer,2014/07/15 09:00:00+00,July,2014,6.72,2019/02/06 09:00:00+00
-161.7717896,60.7913208,796,Bethel,Crowley Fuel,Summer,2014/07/15 09:00:00+00,July,2014,7.21,2019/02/06 09:00:00+00
-166.4921875,65.33447266,797,Brevig Mission,Brevig Mission Native Store,Summer,2014/07/15 09:00:00+00,July,2014,5.35,2019/02/06 09:00:00+00
-158.4141846,56.30133057,798,Chignik,City of Chignik,Summer,2014/07/15 09:00:00+00,July,2014,4.51,2019/02/06 09:00:00+00
-144.4411011,61.51647949,799,Chitina,Chitina Services,Summer,2014/07/15 09:00:00+00,July,2014,4.06,2019/02/06 09:00:00+00
-144.0667114,65.82672119,800,Circle,Central Corner,Summer,2014/07/15 09:00:00+00,July,2014,,2019/02/06 09:00:00+00
-158.5479126,58.83447266,801,Clark's Point,City of Clark's Point,Summer,2014/07/15 09:00:00+00,July,2014,,2019/02/06 09:00:00+00
-162.7288208,66.07672119,802,Deering,Deering IRA,Summer,2014/07/15 09:00:00+00,July,2014,6.7,2019/02/06 09:00:00+00
-145.7366943,64.04730225,803,Delta Junction,Delta Fuel Company,Summer,2014/07/15 09:00:00+00,July,2014,4.18,2019/02/06 09:00:00+00
-158.4630127,59.03948975,804,Dillingham,Delta Western,Summer,2014/07/15 09:00:00+00,July,2014,5.86,2019/02/06 09:00:00+00
-164.5297852,62.77709961,805,Emmonak,Emmonak Corp. Tank Farm,Summer,2014/07/15 09:00:00+00,July,2014,6.14,2019/02/06 09:00:00+00
-147.7211914,64.83972168,806,Fairbanks,Alaska Petroleum,Summer,2014/07/15 09:00:00+00,July,2014,3.95,2019/02/06 09:00:00+00
-156.8770752,64.74267578,807,Galena,Crowley Marine,Summer,2014/07/15 09:00:00+00,July,2014,6.37,2019/02/06 09:00:00+00
-144.4411011,61.51647949,808,Chitina,Chitina Services,Summer,2011/07/15 09:00:00+00,July,2011,4.24,2019/02/06 09:00:00+00
-144.0667114,65.82672119,809,Circle,Central Corner,Summer,2011/07/15 09:00:00+00,July,2011,5.5,2019/02/06 09:00:00+00
-158.5479126,58.83447266,810,Clark's Point,City of Clark's Point,Summer,2011/07/15 09:00:00+00,July,2011,6,2019/02/06 09:00:00+00
-162.7288208,66.07672119,811,Deering,Deering IRA,Summer,2011/07/15 09:00:00+00,July,2011,5.2,2019/02/06 09:00:00+00
-145.7366943,64.04730225,812,Delta Junction,Crowley Petroleum,Summer,2011/07/15 09:00:00+00,July,2011,4,2019/02/06 09:00:00+00
-158.4630127,59.03948975,813,Dillingham,Delta Western,Summer,2011/07/15 09:00:00+00,July,2011,5.73,2019/02/06 09:00:00+00
-164.5297852,62.77709961,814,Emmonak,Emmonak Corp. Tank Farm,Summer,2011/07/15 09:00:00+00,July,2011,5.15,2019/02/06 09:00:00+00
-147.7211914,64.83972168,815,Fairbanks,Alaska Petroleum,Summer,2011/07/15 09:00:00+00,July,2011,4,2019/02/06 09:00:00+00
-156.8770752,64.74267578,816,Galena,Crowley Marine,Summer,2011/07/15 09:00:00+00,July,2011,5.39,2019/02/06 09:00:00+00
-171.718811,63.7769165,817,Gambell,ANICA (Gambell Native Store),Summer,2011/07/15 09:00:00+00,July,2011,7.2,2019/02/06 09:00:00+00
-145.52771,62.1126709,818,Glennallen,Crowley Fuel,Summer,2011/07/15 09:00:00+00,July,2011,4.24,2019/02/06 09:00:00+00
-166.0963745,61.53088379,819,Hooper Bay,Crowley Marine,Summer,2011/07/15 09:00:00+00,July,2011,6.26,2019/02/06 09:00:00+00
-154.2581787,66.04589844,820,Hughes,City of Hughes,Summer,2011/07/15 09:00:00+00,July,2011,9,2019/02/06 09:00:00+00
-134.4066162,58.29992676,821,Juneau,Delta Western,Summer,2011/07/15 09:00:00+00,July,2011,4.46,2019/02/06 09:00:00+00
-160.4373169,66.9743042,822,Kiana,City of Kiana,Summer,2011/07/15 09:00:00+00,July,2011,6.18,2019/02/06 09:00:00+00
-162.5930176,66.89672852,823,Kotzebue,Crowley Fuel,Summer,2011/07/15 09:00:00+00,July,2011,5.3,2019/02/06 09:00:00+00
-153.9813843,57.53710938,824,Larsen Bay,City of Larsen Bay,Summer,2011/07/15 09:00:00+00,July,2011,5.81,2019/02/06 09:00:00+00
-155.5883789,62.95007324,825,McGrath,Crowley Fuel,Summer,2011/07/15 09:00:00+00,July,2011,6.49,2019/02/06 09:00:00+00
-163.7261963,62.08947754,826,Mountain Village,Azachorak Fuel,Summer,2011/07/15 09:00:00+00,July,2011,6.19,2019/02/06 09:00:00+00
-154.8574829,59.96789551,827,Nondalton,City of Nondalton,Summer,2011/07/15 09:00:00+00,July,2011,6.88,2019/02/06 09:00:00+00
-158.1052856,64.72351074,828,Nulato,City of Nulato,Summer,2011/07/15 09:00:00+00,July,2011,5.5,2019/02/06 09:00:00+00
-153.2836914,57.21350098,829,Old Harbor,City of Old Harbor,Summer,2011/07/15 09:00:00+00,July,2011,6.33,2019/02/06 09:00:00+00
-155.4888916,64.73931885,830,Ruby,Dineega Fuel Company,Summer,2011/07/15 09:00:00+00,July,2011,5,2019/02/06 09:00:00+00
-169.5452881,56.60150146,831,Saint George,Delta Fuel Company,Summer,2011/07/15 09:00:00+00,July,2011,6.34,2019/02/06 09:00:00+00
-170.4840088,63.69311523,832,Savoonga,ANICA (Savoonga Native Store),Summer,2011/07/15 09:00:00+00,July,2011,5.19,2019/02/06 09:00:00+00
-162.5930176,66.89672852,833,Kotzebue,Crowley Fuel,Winter,2010/01/15 09:00:00+00,Jan,2010,4.92,2019/02/06 09:00:00+00
-153.9813843,57.53710938,834,Larsen Bay,City of Larsen Bay,Winter,2010/01/15 09:00:00+00,Jan,2010,4.8,2019/02/06 09:00:00+00
-155.5883789,62.95007324,835,McGrath,Crowley Fuel,Winter,2010/01/15 09:00:00+00,Jan,2010,6.3,2019/02/06 09:00:00+00
-163.7261963,62.08947754,836,Mountain Village,Azachorak Fuel,Winter,2010/01/15 09:00:00+00,Jan,2010,5.07,2019/02/06 09:00:00+00
-154.8574829,59.96789551,837,Nondalton,City of Nondalton,Winter,2010/01/15 09:00:00+00,Jan,2010,5.8,2019/02/06 09:00:00+00
-158.1052856,64.72351074,838,Nulato,City of Nulato,Winter,2010/01/15 09:00:00+00,Jan,2010,4.25,2019/02/06 09:00:00+00
-153.2836914,57.21350098,839,Old Harbor,City of Old Harbor,Winter,2010/01/15 09:00:00+00,Jan,2010,4.83,2019/02/06 09:00:00+00
-132.9577026,56.81109619,840,Petersburg,Petro Marine,Winter,2010/01/15 09:00:00+00,Jan,2010,3.11,2019/02/06 09:00:00+00
-162.8831177,61.93731689,841,Pilot Station,Pilot Station Native Corporation,Winter,2010/01/15 09:00:00+00,Jan,2010,5.15,2019/02/06 09:00:00+00
-133.6212158,56.35150146,842,Point Baker,Point Baker Trading Post,Winter,2010/01/15 09:00:00+00,Jan,2010,3.6,2019/02/06 09:00:00+00
-166.7341919,68.3480835,843,Point Hope,Tigara Corporation,Winter,2010/01/15 09:00:00+00,Jan,2010,1.67,2019/02/06 09:00:00+00
-161.9005127,59.75152588,844,Quinhagak,Qanirtuuq Corporation,Winter,2010/01/15 09:00:00+00,Jan,2010,4.75,2019/02/06 09:00:00+00
-155.4888916,64.73931885,845,Ruby,Dineega Fuel Company,Winter,2010/01/15 09:00:00+00,Jan,2010,3.9,2019/02/06 09:00:00+00
-161.3234863,61.78387451,846,Russian Mission,Russian Mission Corporation,Winter,2010/01/15 09:00:00+00,Jan,2010,4.95,2019/02/06 09:00:00+00
-169.5452881,56.60150146,847,Saint George,Delta Fuel Company,Winter,2010/01/15 09:00:00+00,Jan,2010,4.99,2019/02/06 09:00:00+00
-162.039917,63.47827148,848,Saint Michael,Saint Michael Fuel Company,Winter,2010/01/15 09:00:00+00,Jan,2010,8.06,2019/02/06 09:00:00+00
-160.4981079,55.34088135,849,Sand Point,TDX Svcs,Winter,2010/01/15 09:00:00+00,Jan,2010,3.95,2019/02/06 09:00:00+00
-170.4840088,63.69311523,850,Savoonga,ANICA (Savoonga Native Store),Winter,2010/01/15 09:00:00+00,Jan,2010,4.79,2019/02/06 09:00:00+00
-165.5814819,61.84289551,851,Scammon Bay,Askinuk Corporation,Winter,2010/01/15 09:00:00+00,Jan,2010,5.47,2019/02/06 09:00:00+00
-151.7185059,59.44067383,852,Seldovia,Seldovia Fuel and Lube,Winter,2010/01/15 09:00:00+00,Jan,2010,3.78,2019/02/06 09:00:00+00
-166.0706787,66.25512695,853,Shishmaref,Shishmaref Native Store,Winter,2010/01/15 09:00:00+00,Jan,2010,5.25,2019/02/06 09:00:00+00
-162.2915039,63.52392578,854,Stebbins,Tapraq Fuel Company,Winter,2010/01/15 09:00:00+00,Jan,2010,6.7,2019/02/06 09:00:00+00
-152.0776978,65.17132568,855,Tanana,Tanacon Fuel,Winter,2010/01/15 09:00:00+00,Jan,2010,5.49,2019/02/06 09:00:00+00
-166.3651123,65.26287842,856,Teller,Teller Native Fuel Business,Winter,2010/01/15 09:00:00+00,Jan,2010,4.12,2019/02/06 09:00:00+00
-160.1992798,62.65252686,857,Anvik,Deloyges Inc.,Winter,2018/01/15 09:00:00+00,Jan,2018,5.35,2019/02/06 09:00:00+00
-153.2836914,57.21350098,858,Old Harbor,City of Old Harbor,Winter,2017/01/15 09:00:00+00,Jan,2017,4.1,2019/02/06 09:00:00+00
-171.718811,63.7769165,859,Gambell,ANICA (Gambell Native Store),Summer,2014/07/15 09:00:00+00,July,2014,6.44,2019/02/06 09:00:00+00
-165.5814819,61.84289551,860,Scammon Bay,Askinuk Corporation,Summer,2011/07/15 09:00:00+00,July,2011,6.29,2019/02/06 09:00:00+00
-132.5228271,55.68548584,861,Thorne Bay,Petro Marine,Winter,2010/01/15 09:00:00+00,Jan,2010,3.16,2019/02/06 09:00:00+00
-145.52771,62.1126709,862,Glennallen,Service Oil and Gas,Winter,2006/11/15 09:00:00+00,Nov,2006,2.69,2019/02/06 09:00:00+00
-163.4104004,64.68127441,863,White Mountain,White Mountain Native Store,Winter,2006/11/15 09:00:00+00,Nov,2006,3.69,2019/02/06 09:00:00+00
-133.151001,55.47607422,864,Craig,Petro Marine,Winter,2005/11/15 09:00:00+00,Nov,2005,3.1,2019/02/06 09:00:00+00
-141.2075806,64.78887939,865,Eagle,Telegraph Hill Services,Winter,2005/11/15 09:00:00+00,Nov,2005,3.25,2019/02/06 09:00:00+00
-147.7211914,64.83972168,866,Fairbanks,Petro Star - Flint Hill,Winter,2005/11/15 09:00:00+00,Nov,2005,2.44,2019/02/06 09:00:00+00
-145.52771,62.1126709,867,Glennallen,Service Oil and Gas,Winter,2005/11/15 09:00:00+00,Nov,2005,2.99,2019/02/06 09:00:00+00
-156.3947144,65.7019043,868,Huslia,Yukon Fuel,Winter,2005/11/15 09:00:00+00,Nov,2005,4.5,2019/02/06 09:00:00+00
-134.4066162,58.29992676,869,Juneau,Reliable Oil,Winter,2005/11/15 09:00:00+00,Nov,2005,2.94,2019/02/06 09:00:00+00
-152.3973999,57.79309082,870,Kodiak,Thompson Transfer,Winter,2005/11/15 09:00:00+00,Nov,2005,3.01,2019/02/06 09:00:00+00
-149.3482056,65.15228271,871,Minto,Petro Marine,Winter,2005/11/15 09:00:00+00,Nov,2005,3.05,2019/02/06 09:00:00+00
-132.9577026,56.81109619,872,Petersburg,Petro Marine,Winter,2005/11/15 09:00:00+00,Nov,2005,2.96,2019/02/06 09:00:00+00
-162.8831177,61.93731689,873,Pilot Station,Pilot Station Native Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,4.23,2019/02/06 09:00:00+00
-133.6212158,56.35150146,874,Point Baker,Point Baker Trading Post,Winter,2005/11/15 09:00:00+00,Nov,2005,4.1,2019/02/06 09:00:00+00
-166.7341919,68.3480835,875,Point Hope,Tigara Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,1.64,2019/02/06 09:00:00+00
-161.9005127,59.75152588,876,Quinhagak,Qanirtuuq Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,3.52,2019/02/06 09:00:00+00
-161.3234863,61.78387451,877,Russian Mission,Russian Mission Corporation,Winter,2005/11/15 09:00:00+00,Nov,2005,3.85,2019/02/06 09:00:00+00
-162.039917,63.47827148,878,Saint Michael,Saint Michael Fuel Company,Winter,2005/11/15 09:00:00+00,Nov,2005,3.15,2019/02/06 09:00:00+00
-151.7185059,59.44067383,879,Seldovia,Seldovia Fuel and Lube,Winter,2005/11/15 09:00:00+00,Nov,2005,3.15,2019/02/06 09:00:00+00
-166.0706787,66.25512695,880,Shishmaref,Shishmaref Native Store,Winter,2005/11/15 09:00:00+00,Nov,2005,2.99,2019/02/06 09:00:00+00
-153.2836914,57.21350098,881,Old Harbor,City of Old Harbor,Winter,2008/11/15 09:00:00+00,Nov,2008,5.99,2019/02/06 09:00:00+00
-155.4888916,64.73931885,882,Ruby,Dineega Fuel Company,Winter,2008/11/15 09:00:00+00,Nov,2008,6.15,2019/02/06 09:00:00+00
-169.5452881,56.60150146,883,Saint George,Delta Fuel Company,Winter,2008/11/15 09:00:00+00,Nov,2008,6.82,2019/02/06 09:00:00+00
-170.4840088,63.69311523,884,Savoonga,ANICA (Savoonga Native Store),Winter,2008/11/15 09:00:00+00,Nov,2008,7.65,2019/02/06 09:00:00+00
-165.5814819,61.84289551,885,Scammon Bay,Askinuk Corporation,Winter,2008/11/15 09:00:00+00,Nov,2008,7.04,2019/02/06 09:00:00+00
-166.3651123,65.26287842,886,Teller,City of Teller,Winter,2008/11/15 09:00:00+00,Nov,2008,6.75,2019/02/06 09:00:00+00
-166.5375977,53.87310791,887,Unalaska,Delta Western,Winter,2008/11/15 09:00:00+00,Nov,2008,4.69,2019/02/06 09:00:00+00
-160.3156128,61.53833008,888,Upper Kalskag,City of Upper Kalskag,Winter,2008/11/15 09:00:00+00,Nov,2008,5.25,2019/02/06 09:00:00+00
-165.7734985,54.13427734,889,Akutan,City of Akutan,Summer,2008/06/15 09:00:00+00,Jun,2008,3.36,2019/02/06 09:00:00+00
-152.7012939,66.55450439,890,Alatna,Alatna Traditional Council,Summer,2008/06/15 09:00:00+00,Jun,2008,5.5,2019/02/06 09:00:00+00
-134.5808105,57.49969482,891,Angoon,Angoon Oil and Gas,Summer,2008/06/15 09:00:00+00,Jun,2008,5.15,2019/02/06 09:00:00+00
-160.1992798,62.65252686,892,Anvik,Deloyges Inc.,Summer,2008/06/15 09:00:00+00,Jun,2008,6.25,2019/02/06 09:00:00+00
-145.5355225,68.128479,893,Arctic Village,Arctic Village Traditional Council,Summer,2008/06/15 09:00:00+00,Jun,2008,8,2019/02/06 09:00:00+00
-174.2001953,52.19787598,894,Atka,Atka Native Store,Summer,2008/06/15 09:00:00+00,Jun,2008,7.99,2019/02/06 09:00:00+00
